Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"11/01/2017","89 LOUGHBOLLARD, CLANE, KILDARE","Kildare","","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2017","11 The Grove, Newtown Hall, Maynooth","Kildare","","€317,180.61","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/01/2017","12 THE COACHHOUSE YARD, JOHNSTOWN, NAAS","Kildare","","€272,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2017","14 GRAYSLANDS, ATHY, KILDARE","Kildare","","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2017","23 PARKLANDS LAWNS, MAYNOOTH, KILDARE","Kildare","","€415,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2017","280 Beechpark, Leixlip","Kildare","","€281,938.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"12/01/2017","3 THE HAWTHORNS, KILCOCK, KILDARE","Kildare","","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2017","56 THORNHILL GARDENS, CELBRIDGE, KILDARE","Kildare","","€238,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2017","CLAREY, NURNEY, KILDARE","Kildare","","€317,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"12/01/2017","TIERMOHAN, DONADEA, NAAS","Kildare","","€575,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2017","1 IVY DENE, BEECHGROVE, KILDARE","Kildare","","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2017","2 COLLEGE FARM RD, NEWBRIDGE, KILDARE","Kildare","","€227,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2017","20 HOLLANDS AVE, RHEBAN MANOR, ATHY","Kildare","","€102,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2017","215 AYLMER PARK, NAAS, KILDARE","Kildare","","€297,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2017","35 Ferns Close, Ferns Bridge, Monasterevin","Kildare","","€70,440.53","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"13/01/2017","46 GREAT SOUTHERN, NEWBRIDGE, CO KILDARE","Kildare","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2017","CALVERSTOWN, KILCULLEN, CO KILDARE","Kildare","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2017","KNOCK NA MOE, BRANNOCKSTOWN, NAAS","Kildare","","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2017","Oughterany Village, Branganstown, Kilcock","Kildare","","€2,394,950.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"13/01/2017","RATHOOLE, MOONE, ATHY","Kildare","","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2017","1 POWERS COURT, EYRE ST, NEWBRIDGE","Kildare","","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2017","137 MONREAD HEIGHTS, NAAS, CO KILDARE","Kildare","","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2017","CORBALLIS CROSS, CASTLEDERMOT, KILDARE","Kildare","","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2017","10 JIGGINSTOWN GREEN, NAAS, KILDARE","Kildare","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2017","10 Kilheale Avenue Kilheale Manor, Hartwell road, Kill","Kildare","","€305,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"17/01/2017","141 BEECH PARK, EASTON RD, LEIXLIP","Kildare","","€252,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2017","APT 4 THE WOODS, CLANE, THE WOODS","Kildare","","€118,750.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2017","APT 5, THE WOODS, CLANE","Kildare","","€118,750.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2017","LARAGH, MAYNOOTH, COUNTY KILDARE","Kildare","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2017","10 ST JOHNS, CASTLEDERMOT, KILDARE","Kildare","","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2017","14 COLLEGE ORCHARD, NEWBRIDGE, KILDARE","Kildare","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2017","87 AUGHAMORE, Kilcock Road, Clane","Kildare","","€299,559.48","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"18/01/2017","929 LADYCASTLE, STRAFFAN, KILDARE","Kildare","","€585,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2017","12 SEVEN SPRINGS, NEWBRIDGE, KILDARE","Kildare","","€296,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2017","18 GLENDARA, KILL NAAS, KILDARE","Kildare","","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2017","240 AYLMER PARK, MONREAD RD, NAAS","Kildare","","€277,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2017","27 EASTON PARK, LEIXLIP, KILDARE","Kildare","","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2017","27 ORMOND HOUSE, LYREEN MANOR, MAYNOOTH","Kildare","","€207,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2017","31 Ferns Green, Ferns Bridge, Monasterevin","Kildare","","€177,087.75","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/01/2017","42 RINAWADE LAWNS, LEIXLIP, KILDARE","Kildare","","€287,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2017","6 THE GALLOPS, NAAS, KILDARE","Kildare","","€600,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2017","SPRATSTOWN, BALLYTORE, ATHY","Kildare","","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","1 THE LANE, NEWBRIDGE, KILDARE","Kildare","","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","14 MAPLE LAWNS, OLDTOWN DEMESNE, NAAS","Kildare","","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","146 BEECH PARK, LEIXLIP, KILDARE","Kildare","","€253,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","21 BEAUFIELD GARDENS, MAYNOOTH, KILDARE","Kildare","","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","26 COILL DUBH, NAAS, KILDARE","Kildare","","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","29 FAITFIELD, ATHY, DUBLIN RD","Kildare","","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","31 CALENDER MILL, CELBRIDGE, KILDARE","Kildare","","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","5 KILDOON WOOD, NURNEY, KILDARE","Kildare","","€377,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","54 CURRAGH FINN, KILDARE","Kildare","","€212,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","9 BEAUFIELD DR, MAYNOOTH, KILDARE","Kildare","","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","BALLINDOOLIN HOUSE, BALLINDOOLIN, CARBURY","Kildare","","€908,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","FENDALE, SCARLETSTOWN, NEWBRIDGE","Kildare","","€520,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","KILLEEN, NARRAGHMORE, ATHY","Kildare","","€58,913.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","SCHOOL RD, RATHCOFFEY, KILDARE","Kildare","","€392,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","THE GATE LODGE, BALLINDOOLIN HOUSE, BALLINDOOLIN","Kildare","","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2017","UPPER MAIN ST, CASTLEDERMOT, MAIN ST","Kildare","","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2017","RIVERVIEW, BLUETOWN, ALLENWOOD NTH","Kildare","W91X2T0","€57,600.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2017","SPRINGLAWN, ROSEBERRY, NEWBRIDGE","Kildare","W12R469","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2017","UNIT 827, LADYCASTLE AT THE K CLUB, STRAFFAN","Kildare","","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2017","116 RATHCURRAGH, GREEN RD, NEWBRIDGE","Kildare","","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2017","49 PRESTON BROOK, RATHANGAN, COUNTY KILDARE","Kildare","","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2017","89 ROSEVILLE, NAAS, KILDARE","Kildare","","€242,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2017","4 SYCAMORE SPRINGS, NAAS, CO. KILDARE","Kildare","","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2017","79 SALLINS PIER, SALLINS, KILDARE","Kildare","","€287,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2017","10C OSPREY GARDEN APTS, NAAS, KILDARE","Kildare","","€167,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2017","5 STRAFFAN GREEN, MAYNOOTH, KILDARE","Kildare","","€223,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2017","56 Landen Park, Oldtown Deesne, Sallins Road","Kildare","","€324,229.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2017","77 SALLINS WHARF, SALLINS, KILDARE","Kildare","","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2017","8 RIVERSIDE PARK, NEWBRIDGE, KILDARE","Kildare","","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2017","Apartment 10 The Harbour, Canalside, Athy","Kildare","","€46,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2017","Apartment 11 The Harbour, Canalside, Athy","Kildare","","€46,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2017","Apartment 12 The Harbour, Canalside, Athy","Kildare","","€46,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2017","Apartment 24 The Harbour, Canalside, Athy","Kildare","","€46,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2017","Apartment 25 The Harbour, Canalside, Athy","Kildare","","€46,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2017","Apartment 26 The Harbour, Canalside, Athy","Kildare","","€46,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2017","Apartment 27 The Harbour, Canalside, Athy","Kildare","","€46,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2017","Apartment 28 The Harbour, Canalside, Athy","Kildare","","€46,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2017","Apartment 29 The Harbour, Canalside, Athy","Kildare","","€46,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2017","Apartment 41 The Harbour, Canalside, Athy","Kildare","","€46,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2017","Apartment 42 The Harbour, Canalside, Athy","Kildare","","€46,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2017","Apartment 43 The Harbour, Canalside, Athy","Kildare","","€46,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2017","Apartment 44 The Harbour, Canalside, Athy","Kildare","","€46,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2017","Apartment 45 The Harbour, Canalside, Athy","Kildare","","€46,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2017","Apartment 46 The Harbour, Canalside, Athy","Kildare","","€46,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2017","Apartment 5 The Harbour, Canalside, Athy","Kildare","","€46,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2017","Apartment 6 The Harbour, Canalside, Athy","Kildare","","€46,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2017","Apartment 7 The Harbour, Canalside, Athy","Kildare","","€46,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2017","Apartment 8 The Harbour, Canalside, Athy","Kildare","","€46,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2017","Apartment 9 The Harbour, Canalside, Athy","Kildare","","€46,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2017","POWER STATION RD, ALLENWOOD, STATION RD","Kildare","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2017","10 OLDTOWN CLOSE, NAAS, KILDARE","Kildare","","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2017","15 ARD BHEARU COIS BHEARU EST ATHY, KILDARE","Kildare","","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2017","15 THE CRESCENT, CURRAGH GRANGE, NEWBRIDGE","Kildare","","€233,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2017","3 ARD EVAN VIEW, MONASTEREVIN, COUNTY KILDARE","Kildare","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2017","32 Ryebridge Green, ryebridge, kilcock","Kildare","","€226,872.25","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"27/01/2017","38 GINGERSTOWN PARK, CARAGH, NAAS","Kildare","","€394,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2017","40 STRAFFAN GROVE, STRAFFAN WOODS, MAYNOOTH","Kildare","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2017","44 RIVERFOREST, LEIXLIP, KILDARE","Kildare","","€349,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2017","76 PRESTON BROOK, RATHANGAN, KILDARE","Kildare","","€183,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2017","90 PRESTON BROOK, RATHANGAN, CO KILDARE","Kildare","","€147,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2017","APARTMENT 12 NEWTOWN HALL, BLOCK 1 THE VIEW, MAYNOOTH","Kildare","","€227,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2017","CORNELSCOURT, NEWBRIDGE, KILDARE","Kildare","","€480,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2017","JAMESWELL COURT APT 1 BLOCK 2, NEWBRIDGE, KILDARE","Kildare","","€114,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2017","JAMESWELL COURT APT 1 BLOCK 2, NEWBRIDGE, KILDARE","Kildare","","€114,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2017","OLD KILCULLEN, KILCULLEN, CO KILDARE","Kildare","","€227,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2017","183 GRIFFIN RATH HALL, MAYNOOTH, KILDARE","Kildare","","€182,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2017","31 THE BURROWS, CONEYBORO, ATHY","Kildare","","€104,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2017","4 HARTWELL GREEN, KILL, KILDARE","Kildare","","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2017","55 KINGSGROVE, CARLOW RD, ATHY","Kildare","","€10,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"31/01/2017","1 CITY HOUSE, ROBERT ST, NEWBRIDGE","Kildare","","€91,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2017","1 THE MEADOWS, COOLEARAGH, NAAS","Kildare","","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2017","10 Finlay Park, Old Carragh Road, Naas","Kildare","","€281,938.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"31/01/2017","1062 NICHOLASTOWN, KILCULLEN, KILDARE","Kildare","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2017","23 FARRANBERG, GLEBE, KILDARE","Kildare","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2017","26 Ferns Close, Ferns Bridge, Monasterevin","Kildare","","€82,175.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"31/01/2017","297 RIVERFOREST, LEIXLIP, KILDARE","Kildare","","€257,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2017","39 The Drive, Earls Court, Kill","Kildare","","€270,484.58","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"31/01/2017","450 GREEN LANE, LEIXLIP, KILDARE","Kildare","","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2017","49 COILL DIARMADA, ARD A LAOI, CASTLEDERMOT","Kildare","","€106,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2017","52 THE DRIVE, EARLS COURT, KILL","Kildare","","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2017","825 LADYCASTLE, THE K CLUB, STRAFFAN","Kildare","","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2017","BISHOPSCOURT, STRAFFAN, KILDARE","Kildare","","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2017","THORHALLA, RUSSELLSTOWN, KILMEAGUE","Kildare","","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2017","1 GILLTOWN LODGE, GILLTOWN, KILCULLEN","Kildare","","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2017","1 MCNEILL COURT, SALLINS, KILDARE","Kildare","","€227,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2017","100 THE MEADOWS, MORRISTOWNBILLER, CORNELSCOURT","Kildare","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2017","11 Boycetown Court, Kilcock","Kildare","","€330,395.74","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/02/2017","16 Hollands Close, Rheban Manor, Athy","Kildare","","€101,322.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/02/2017","BACKMOONE, MULLAGHMAST, BALLYTORE","Kildare","","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2017","MOOREWIN HOUSE, NEWTOWNDONORE, CARAGH","Kildare","","€327,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2017","THE BUNGALOW, GILLTOWN LODGE GILLTOWN, KILCULLEN","Kildare","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2017","1248 ST EVINS PARK, MONASTEREVIN, KILDARE","Kildare","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2017","14 THE DRIVE, HAZELHATCH PARK, CELBRIDGE","Kildare","","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2017","144 Oughteranny Village, KIlcock","Kildare","","€192,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/02/2017","24 Hazelwood Park, Hazelwood, Hazelhatch Road","Kildare","","€399,898.81","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/02/2017","25 BLOCK C CHURCH COURT, CRADDOCKSTOWN RD, NAAS","Kildare","","€138,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2017","30 Ferns Green, Ferns Bridge, Monasterevin","Kildare","","€214,950.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"03/02/2017","6 ARDREW COURT, DUN BRINN, ATHY","Kildare","","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2017","98 HAZELMERE, NAAS, CO KILDARE","Kildare","","€195,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"03/02/2017","DUNEANY, KILDARE","Kildare","","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2017","LANGTON RD, NEWBRIDGE, KILDARE","Kildare","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2017","ST JOSEPHS, ROSEBERRY, DROICHEAD NUA","Kildare","","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2017","37 ROSELAWN, TIPPERARY RD, NAAS","Kildare","","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2017","21 THE CRESCENT, CURRAGH GRANGE, NEWBRIDGE","Kildare","","€225,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"06/02/2017","3 The Vale, Moyglare Hall, Maynooth","Kildare","","€405,286.34","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/02/2017","39 Landen Park, Oldtown Demesne, Naas","Kildare","","€409,691.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/02/2017","72 SALLINS PIER, SALLINS, KILDARE","Kildare","","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2017","APT 3, COURTHOUSE SQ, MAYNOOTH","Kildare","","€45,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2017","18 ARDAN DIARMADA, ARD ALAOI, CASTLEDERMOT","Kildare","","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2017","19 WOODSIDE PARK, NAAS, KILDARE","Kildare","","€238,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2017","20 PARSONS HALL, RATHCOFFEY RD, MAYNOOTH","Kildare","","€570,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2017","40 GLENDALE MEADOWS, LEIXLIP, KILDARE","Kildare","","€48,089.26","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2017","42  KILLHEALE AVENUE, KILHEALE MANOR, KILL","Kildare","","€325,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/02/2017","85 THE GROVE, CELBRIDGE, KILDARE","Kildare","","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2017","APT 4, KYLDAR HOUSE, LYREEN MANOR","Kildare","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2017","BROMPTON HOUSE, SILLIOTHILL, KILDARE","Kildare","","€668,000.00","No","No","Second-Hand Dwelling house /Apartment",""
