Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"17/01/2013","14 Rochford Avenue, Kilcock","Kildare","","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2013","3 Brownstown Manor, Brownstown Lower","Kildare","","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2013","49  Leinster Wood South, Carton Demesne, Maynooth","Kildare","","€639,600.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2013","78 Preston Brook, Rathangan","Kildare","","€85,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"18/01/2013","20 Ryemont Abbey, Leixlip","Kildare","","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2013","8 Ruanbeg Park, Kildare Town","Kildare","","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2013","Apartment 12, Newtown Meadows, Kill","Kildare","","€118,404.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/01/2013","15 Primrose Avenue, Jigginstown, Naas","Kildare","","€137,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2013","2746 Corrachoill Park, Prosperous","Kildare","","€46,750.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"23/01/2013","10 Sarsfield Drive, Newbridge","Kildare","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2013","121 TEMPLE MILLS, RATHANGAN","Kildare","","€79,295.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/01/2013","2 The Close, Oldtown Mill, Celbridge","Kildare","","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2013","33 St. Dominics Park, Athy","Kildare","","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2013","46 Oatfield Park, Clane","Kildare","","€134,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2013","7 Barrettstown Meadows, Newbridge","Kildare","","€215,858.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"23/01/2013","9 The Heights, Sallins","Kildare","","€157,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2013","Osberstown, Naas","Kildare","","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2013","4 Gaelic View, Kill","Kildare","","€66,190.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"24/01/2013","Apartment 63, Simmonstown Manor, Celbridge","Kildare","","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2013","33 The Beeches, New Road, Straffan","Kildare","","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2013","83 Castledawson, Maynooth, County Kildare","Kildare","","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2013","Ballybarney, Narraghmore","Kildare","","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2013","Mariaville, Maynooth","Kildare","","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/01/2013","Temple Mills Lodge, Celbridge","Kildare","","€457,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2013","10 Woodstock Street, Athy","Kildare","","€55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2013","18  Crockanure Avenue, Kildare","Kildare","","€103,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2013","7 Roseberry Hill, Newbridge","Kildare","","€207,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2013","Bray Upper, Foxhill, Athy","Kildare","","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2013","The Nook, Hillside, Kilcullen","Kildare","","€30,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2013","129 The Drive, Hazelhatch Park, Celbridge","Kildare","","€129,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2013","27 Ferns Dale, Fernsbridge, Monasterevin","Kildare","","€115,974.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"31/01/2013","2722 Dara Park, Newbridge","Kildare","","€30,250.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"31/01/2013","3 The Lawns, Liffey Hall, Newbridge","Kildare","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2013","5 Catlepark Drive, Maynooth","Kildare","","€336,167.40","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"31/01/2013","Dunmurray Hill, Guidenstown","Kildare","","€135,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"01/02/2013","55 Straffan Gate, Straffan","Kildare","","€250,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/02/2013","564 Chapel Lane, Newbridge","Kildare","","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2013","6 St. Brigid's Terrace, Brownstown, The Curragh","Kildare","","€37,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2013","8 Oldbridge Avenue, Osbertstown, Naas","Kildare","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2013","Rosanna, Tully Road, Kildare Town","Kildare","","€127,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2013","13 St. John's Drive, Johnstown, Naas","Kildare","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2013","34 Parkview, Clane","Kildare","","€128,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2013","94 The Oaks, Newbridge","Kildare","","€113,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2013","Apt. 32 Carton Square, Dillons Row, Maynoot","Kildare","","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2013","2 St. Michael's Terrace, Naas","Kildare","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2013","673 St Patrick's Park, Rathangan","Kildare","","€125,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"05/02/2013","Donnelly's Well, Newtown  Baltracey, Beggar's End  Naas","Kildare","","€383,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2013","235 The Oaks, Newbridge","Kildare","","€65,250.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2013","52 The Park, Curragh Grange, Newbridge","Kildare","","€136,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2013","58  Aldergrove, Oldtown Demesne, Naas","Kildare","","€200,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/02/2013","Spring Garden, Dunelty  Turnings, Straffan","Kildare","","€900,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2013","18 The Streams, Caragh, Naas","Kildare","","€229,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2013","73 Louisa Park, Station Road, Leixlip","Kildare","","€70,485.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/02/2013","78  Louisa Park, Station Road, Leixlip","Kildare","","€70,485.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/02/2013","79  Louisa Park, Station Road, Leixlip","Kildare","","€66,960.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/02/2013","Apartment  3, The Fort  Castlefields, Athy","Kildare","","€36,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2013","Appletree Cottage, Rathmore, Naas","Kildare","","€415,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2013","ballinadrimna, broadford","Kildare","","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2013","11 Saddlers Hall, Kill","Kildare","","€107,930.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/02/2013","1985 St. Bridgets Avenue, Kilcullen","Kildare","","€78,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2013","5 Barton Grange, Straffan","Kildare","","€565,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"08/02/2013","5 Oldtown Heights, Naas","Kildare","","€182,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2013","71 Cluain Aoibhinn, Maynooth","Kildare","","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2013","17 The Crescent, Abbey Farm, Celbridge","Kildare","","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2013","Woodlands, Castledermot","Kildare","","€24,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/02/2013","22 The View, St. Wolstan's Abbey, Celbridge","Kildare","","€20,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"15/02/2013","12 Dun Na Riogh Walk, Naas","Kildare","","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/02/2013","43 Glendara, Kill","Kildare","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/02/2013","Forest Lodge, Blackhall, Colbinstown","Kildare","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/02/2013","15 Gleneaston Drive, Leixlip","Kildare","","€242,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2013","410 Ballyoulster, Celbridge","Kildare","","€77,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"21/02/2013","4 Powell Court, Newbridge","Kildare","","€68,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2013","4 Primrose  Village, Celbridge","Kildare","","€237,885.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/02/2013","7 POMEROY PARK, RATHANGAN","Kildare","","€150,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/02/2013","7 Powell Court, John Street, Newbridge","Kildare","","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2013","Apt 1 Ferns Close, Ferns Bridge, Monasterevin","Kildare","","€70,555.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"21/02/2013","Hillgrove House, Brewel West, Colbinstown","Kildare","","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2013","Silliott Hill, Kilcullen","Kildare","","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/02/2013","3 The Grove, Brownstown, The Curragh","Kildare","","€176,406.37","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/02/2013","374 Walshestown, Newbridge, County Kildare","Kildare","","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/02/2013","5 Hazelwood Green, Celbridge, County Kildare","Kildare","","€225,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"22/02/2013","53 Carton Square, Maynooth","Kildare","","€186,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/02/2013","Kildoon, Nurney","Kildare","","€55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/02/2013","The  Monastery, Drogheda Road, Monasterevin","Kildare","","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/02/2013","Ballykelly, Monasterevin","Kildare","","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/02/2013","Graigues, Robertstown","Kildare","","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/02/2013","11 Walshestown Abbey, Newbridge","Kildare","","€364,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2013","1 ALDERWOOD PK, BLESSINGTON ROAD, NAAS","Kildare","","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2013","3 WENTWORTH PLACE, JIGGINSTOWN, NAAS","Kildare","","€147,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2013","40 Embassy Manor, Kill","Kildare","","€95,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/02/2013","66 Woodlawn, Allenwood, Naas","Kildare","","€146,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/02/2013","Ashgrove, Dunmurraghill, Donadea","Kildare","","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2013","The Orchard, Kerdiffstown, Sallins","Kildare","","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","1046 Avondale, Leixlip","Kildare","","€101,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2013","321 Sundays Well, Naas","Kildare","","€187,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","21 Hunter's Wood, Osberstown, Naas","Kildare","","€122,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","28 St Johns Avenue, St Johns Grove, Johnstown  Naas","Kildare","","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","44 Alder Grove, Sallins Road, Naas","Kildare","","€176,212.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/03/2013","Apartment 1  The Lodge, Yew Tree Square, Clane","Kildare","","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","Apartment/Unit No 144, Block D Pierce Lodge, Newbridge","Kildare","","€84,445.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/03/2013","Apartment/Unit No 145, Block D Pierce Lodge, Newbridge","Kildare","","€84,445.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/03/2013","Apartment/Unit No 146, Block D Pierce Lodge, Newbridge","Kildare","","€84,445.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/03/2013","Apartment/Unit No 147, Block D Pierce Lodge, Newbridge","Kildare","","€84,445.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/03/2013","Apartment/Unit No 155, Block D Pierce Lodge, Newbridge","Kildare","","€84,445.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/03/2013","Apartment/Unit No 156, Block D Pierce Lodge, Newbridge","Kildare","","€84,445.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/03/2013","Donore Lodge, Caragh, County Kildare","Kildare","","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/03/2013","No. 156 Beechwood Avenue, Newbridge","Kildare","","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2013","2 Sallins Wood, Sallins","Kildare","","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2013","3 The Crescent, Sallins Park, Sallins","Kildare","","€179,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2013","32 Louisa Park, Leixlip, County Kildare","Kildare","","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2013","50 Castlepark Square, Castlepark, Maynooth","Kildare","","€242,290.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/03/2013","137, north strand, dublin 3","Kildare","","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/03/2013","35 Hopkins Haven, Monasterevan","Kildare","","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/03/2013","The Grove, Boreen, Straffan","Kildare","","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2013","GILLTOWN, DONADEA, NAAS","Kildare","","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2013","119 Elton Court, Leixlip","Kildare","","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2013","23 Ryemont Abbey, Leixlip, Co. Kildare","Kildare","","€482,150.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2013","2561 Woodside Park, Kildare","Kildare","","€82,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2013","40 Hazelmere, Naas","Kildare","","€99,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2013","Hillview, Guidenstown, Kildare","Kildare","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2013","Riverside, Allenwood North, Naas","Kildare","","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2013","Unit 32  Block 12B, Bell Harbour, Monasterevin","Kildare","","€57,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/03/2013","106 Louisa Park, Station Road, Leixlip","Kildare","","€76,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/03/2013","284 and 284A Old Greenfield, Maynooth","Kildare","","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/03/2013","98 Louisa Park, Station Road, Leixip","Kildare","","€74,700.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/03/2013","2 Hawthorn Drive, Monasterevin, Co. Kildare","Kildare","","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/03/2013","Stanhope Place, Athy","Kildare","","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2013","11 Roseberry HIll, Newbridge","Kildare","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2013","21 Hollywood Park, Naas, Co Kildare","Kildare","","€162,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2013","5 Barrack Street Close, Ballymore Eustace","Kildare","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","'Silver Birch', Roseberry, Newbridge","Kildare","","€192,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","13 ceide diarmada, ard a laoi, castledermot","Kildare","","€102,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","16 COURTOWN PARK, KILCOCK","Kildare","","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","61 Kilbelin Abbey, Walshestown, Newbridge","Kildare","","€198,950.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"14/03/2013","6A Oakwest, Leixlip, Co Kildare","Kildare","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","Apt 32 Manor Court, Maynooth","Kildare","","€137,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","111 Beatty Park, Celbridge","Kildare","","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","16 Shanrath Road, Castledermot Road, Athy","Kildare","","€88,107.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"15/03/2013","17 Marina Court, Mount Offaly, Athy","Kildare","","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","684 St Patrick's Park, Rathangan","Kildare","","€135,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","8 Tannery Road, Tannery Wharf, Rathangan","Kildare","","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","84 Kingsbry, Maynooth","Kildare","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","Careenrush, Sherlockstown, Sallins","Kildare","","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","Killybegs Road, Firmount, Clane","Kildare","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2013","31 Louisa park, Leixlip, Co. Kildare","Kildare","","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2013","10 Moorefield Drive, Newbridge","Kildare","","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2013","Balrennet, Carbury","Kildare","","€282,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2013","Cappagh, Kilcock","Kildare","","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2013","22 Ardrew Heights, Dun Brinn, Athy","Kildare","","€47,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"21/03/2013","36 Straffan Gate, Straffan, Co Kildare","Kildare","","€242,289.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/03/2013","5 Barrow View, Dunn Brinn, Athy","Kildare","","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2013","50 The Grove, Celbridge","Kildare","","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","19 Monread Gardens, Naas, Co. Kildare","Kildare","","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","27 Meadow Brook, avenue, Maynooth","Kildare","","€173,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","44 Hopkins Haven, Monasterevin, Co Kildare","Kildare","","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","8 The Court, College Farm, Newbridge","Kildare","","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","Newtown Hill, Leixlip","Kildare","","€142,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","Timahoe, Donadea, Naas","Kildare","","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/03/2013","13 Loughminane Green, Kildare Town","Kildare","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/03/2013","Ballybrack, Carbury","Kildare","","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/03/2013","Firmount, Clane","Kildare","","€119,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/03/2013","27 The Avenue, Walshestown Park, Newbridge","Kildare","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/03/2013","47 Castlepark Square, Dunboyne Road, Maynooth","Kildare","","€242,290.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/03/2013","63 Hillview, Clane","Kildare","","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/03/2013","85 The Village Green, Royal Meadows, Kilcock","Kildare","","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/03/2013","Apartment 55 Block D, Louisa Park, Leixlip","Kildare","","€97,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/03/2013","Millicent Cross, Clane","Kildare","","€363,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/03/2013","13 Gleann Na Roigh Crescent, Naas","Kildare","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/03/2013","14 chemlsford, cellbridge","Kildare","","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/03/2013","154  Griffinrath Hall, Celbridge Road, Maynooth","Kildare","","€170,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"28/03/2013","43 Seven Springs, Newbridge","Kildare","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/03/2013","44 The Walk, Oldtown Mill, Celbridge","Kildare","","€238,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/03/2013","5A Craddockstown Rise, Naas","Kildare","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/03/2013","7 Castlepark Drive  Castlepark, Dunboyne Road, Maynooth","Kildare","","€351,101.32","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"28/03/2013","8 Ryston Gate, Newbridge","Kildare","","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/03/2013","Apt 1 Block 3 Doorley PArk, Rathangan","Kildare","","€62,555.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"28/03/2013","Farmhill Lodge, Ardreigh, Athy","Kildare","","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/03/2013","Unit 936 Ladycastle, K Club, Straffan","Kildare","","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/04/2013","133 Central Park, Clane","Kildare","","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/04/2013","25 Ros Glas Avenue, Monasterevin","Kildare","","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/04/2013","650 St Patrick's Park, Rathanagan","Kildare","","€37,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"03/04/2013","8 Stanhope Street, Athy","Kildare","","€10,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2013","58 Straffan Gate, Straffan","Kildare","","€285,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/04/2013","12 The Gardens, Oldtown, Naas","Kildare","","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2013","242 River Forest, Leixlip","Kildare","","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2013","375 River Forest, Leixlip","Kildare","","€185,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2013","Moone, Co Kildare","Kildare","","€62,854.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"05/04/2013","Moone, Co Kildare","Kildare","","€62,854.00","Yes","No","Second-Hand Dwelling house /Apartment",""
