Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"08/01/2015","19 THE AVENUE, WALSHESTOWN PARK, NEWBRIDGE","Kildare","","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2015","2 Ardrew Heights, Dunbrinn, Athy","Kildare","","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2015","32 NEWTOWN COURT, MAYNOOTH, CO KILDARE","Kildare","","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2015","45 WOODSIDE ESATE, LEIXLIP, KILDARE","Kildare","","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2015","543 Riverforest, Leixlip","Kildare","","€259,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","1 Canal Side, Athy","Kildare","","€20,100.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","189 Beechpark, Leixlip","Kildare","","€310,132.16","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"09/01/2015","29 RUANBEG CRESCENT, DUBLIN RD, KILDARE","Kildare","","€97,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","31 The Grove, Moyglare Hall, Maynooth","Kildare","","€231,277.53","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/01/2015","39 THE GROVE, LIFFEY HALL, NEWBRIDGE","Kildare","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","46 RYEVALE LAWNS, LEIXLIP, KILDARE","Kildare","","€260,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","52 MARINA COURT, CARLOW RD, ATHY","Kildare","","€83,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","57 Wellesley Manor, Newbridge","Kildare","","€238,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","KNOCKNACREE, CASTLEDERMOT, CO KILDARE","Kildare","","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","THE BUNGALOW, KILCULLEN RD, NAAS","Kildare","","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2015","10 The Rise, Moyglare Hall, Maynooth","Kildare","","€259,911.86","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"12/01/2015","13 Morrell Green, Monread, Naas","Kildare","","€213,332.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2015","15 Ryebridge Way, Kilcock","Kildare","","€196,035.24","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/01/2015","17A CARAGH MEADOWS, CARAGH RD, NAAS","Kildare","","€91,666.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"12/01/2015","182 CRODAUN FOREST PARK, CELBRIDGE, KILDARE","Kildare","","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2015","3 Esmonde Avenue, Clane","Kildare","","€352,422.91","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/01/2015","38 ST JOHNS, CASTLEDERMOT, CO KILDARE","Kildare","","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2015","939 LADYCASTLE, THE K CLUB, STRAFFAN","Kildare","","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2015","1 CURRAGHBEG MEADOWS, KILDARE, KILDARE","Kildare","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2015","146 THE PARK, SALLINS RD, NAAS","Kildare","","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2015","2 WHITE ABBEY LAWNS, KILDARE, KILDARE","Kildare","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2015","24 GLENEASTON LODGE, EASTON RD, LEIXLIP","Kildare","","€157,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2015","61 CELBRIDGE ABBEY, CLANE RD, CELBRIDGE","Kildare","","€325,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"13/01/2015","7 ATHMORE APTS, CHURCH RD, ATHY","Kildare","","€45,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2015","GINGERSTOWN, CARAGH, NAAS","Kildare","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2015","21 SOUTH GREEN, KILDARE","Kildare","","€60,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"14/01/2015","23 CNOC NA GREINE DR, KILCULLEN, KILDARE","Kildare","","€179,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2015","95 Oughertany Village, Kilcock","Kildare","","€134,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/01/2015","98 Willouise, Sallins, Co. Kildare","Kildare","","€395,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"14/01/2015","CASTLERIBBON, ATHY, CO KILDARE","Kildare","","€78,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2015","SAINT JOSEPHS, CANNING PLACE, NEWBRIDGE","Kildare","","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2015","15 TONLEGEE COURT, ATHY, KILDARE","Kildare","","€57,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2015","46 RHEGAN MANOR, ATHY, KILDARE","Kildare","","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2015","7 THE WILLOWS, ALLENWOOD, NAAS","Kildare","","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2015","10 ROSEBERRY HILL, NEWBRIDGE, KILDARE","Kildare","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2015","11 THE GROVE, SALLINS PARK, SALLINS","Kildare","","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2015","127 DARA COURT, CELBRIDGE, KILDARE","Kildare","","€252,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2015","14 Chelmsford Manor, Newtown Road, Celbridge","Kildare","","€374,450.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"16/01/2015","196 THE GROVE, CELBRIDGE, KILDARE","Kildare","","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2015","2 KILMALUM VIEW, BLESSINGTON MANOR, BLESSINGTON","Kildare","","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2015","278A OLD GREENFIELD, MAYNOOTH, GREENFIELD","Kildare","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2015","3 GREEN GATE, KILCULLEN RD, NAAS","Kildare","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2015","4 EMERSON WAY, PROSPEROUS, KILDARE","Kildare","","€175,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2015","4 THE PADDOCKS, MOYGLARE ABBEY, MAYNOOTH","Kildare","","€362,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2015","48 KINGSFURZE AVE, NAAS, KILDARE","Kildare","","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2015","79 Preston Brook, Rathangan, Co Kildare","Kildare","","€89,867.84","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"16/01/2015","80 Preston Brook, Rathangan, Co Kildare","Kildare","","€89,867.84","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"16/01/2015","82 SUNNYHILL, CASTLEMARTIN LODGE, KILCULLEN","Kildare","","€226,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2015","9 Beaufield Green, Maynooth","Kildare","","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2015","Sarratoga, Cill Dara Close","Kildare","","€349,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2015","13 MAPLE RD, CONNELL DR, NEWBRIDGE","Kildare","","€183,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2015","3 CONVENT RD, KILDARE, KILDARE","Kildare","","€131,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2015","3 THE COURT, MAIN ST, NEWBRIDGE","Kildare","","€82,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2015","44 ROSEVILLE, NAAS, KILDARE","Kildare","","€396,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2015","No 12 Eascanrath Brook, Suncroft","Kildare","","€170,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"20/01/2015","3 HILLVIEW HEIGHTS, CLANE, KILDARE","Kildare","","€257,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2015","36 Esmonde Avenue, Clane","Kildare","","€308,370.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"20/01/2015","8 THE LAWN, MOYGLARE ABBEY, MAYNOOTH","Kildare","","€357,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2015","HORTLAND, DONADEA, NAAS","Kildare","","€262,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2015","2 NEW RD, KILCOCK, KILDARE","Kildare","","€46,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2015","223 The Oaks, Newbridge","Kildare","","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2015","7 THE VIEW, SALLINS PARK, SALLINS","Kildare","","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2015","17 FERNS CRESCENT, FERNS BRIDGE, MONASTEREVIN","Kildare","","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2015","24 Cherrywood, Castletown, Celbridge","Kildare","","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2015","398 RIVERFOREST, CAPTAINS HILL, LEIXLIP","Kildare","","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2015","4 GLEANN NA RIOGH CRESCENT, NAAS, KILDARE","Kildare","","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2015","RATHCONNELL WOOD, NURNEY, KILDARE","Kildare","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2015","1 STRAFFAN WAY, SHERLOCKSTOWN RD, SALLINS","Kildare","","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2015","10 RINAWADE PARK, LEIXLIP, KILDARE","Kildare","","€347,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2015","100 CORRAN ARD, ATHY, KILDARE","Kildare","","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2015","20 MILL RACE, KILCULLEN, KILDARE","Kildare","","€201,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2015","31 ESMONDALE, NAAS, KILDARE","Kildare","","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2015","6 THE COURTYARD, ST RAPHAEL'S MANOR, CELBRIDGE","Kildare","","€216,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2015","9 Ferns Dale, Ferns Bridge, Monasterevin","Kildare","","€144,950.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/01/2015","PLUCKERSTOWN, KILMEAGUE, NAAS","Kildare","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2015","11 Chelmsford Manor, Newtown Road, Celbridge","Kildare","","€320,050.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"26/01/2015","11 THE RISE, MOYGLARE HALL, MAYNOOTH","Kildare","","€264,273.12","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2015","26 CARTON SQ, MAYNOOTH, KILDARE","Kildare","","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2015","3145 BRANNOCKSTOWN, KILCULLEN, NAAS","Kildare","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2015","95 THE WATERWAYS, SALLINS, KILDARE","Kildare","","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/01/2015","Selby, Gilltown, Kilcullen","Kildare","","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2015","16 Whitethorn, Athgarvan","Kildare","","€273,127.75","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/01/2015","28 Ryebridge Rise, Kilcock","Kildare","","€211,453.74","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/01/2015","7 THE COURTYARD, KILCOCK, KILDARE","Kildare","","€167,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2015","DUN MHUIRE, LUCAN RD, LEIXLIP","Kildare","","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2015","13 AYLEMERE COURT, KIlmeague  Naas","Kildare","","€41,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2015","13 STRAFFAN AVE, STRAFFANWOOD, MAYNOOTH","Kildare","","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2015","16 PRIORY COURT, ST RAPHAELS MANOR, CELBRIDGE","Kildare","","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2015","22 THE ENCLOSURE, OLDTOWN DEMESNE, NAAS","Kildare","","€460,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2015","10 MAPLETOFT CLOSE, PROSPEROUS, KILDARE","Kildare","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2015","26 THE GREEN, JOHNSTOWN MANOR, JOHNSTOWN","Kildare","","€470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2015","9 THE COURTYARD, CELBRIDGE, KILDARE","Kildare","","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2015","Apartment 38 The Court, Moyglare Hall, Kildare","Kildare","","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2015","Athgarvan, Walshestown, Curragh","Kildare","","€147,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2015","Jacarands, Confey, Leixkp","Kildare","","€662,100.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2015","MULGEETH, ENFIELD, KILDARE","Kildare","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2015","ROYAL OAK, MOYVALLEY, CO KILDARE","Kildare","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2015","ROYAL OAK, MOYVALLEY, KILDARE","Kildare","","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2015","The Glade, Kerdiffstown, Naas","Kildare","","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2015","11 CENTRAL PK, CLANE, KILDARE","Kildare","","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2015","11 Newtown Court, Maynooth","Kildare","","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2015","14 RYE RIVER GROVE, DUN CARRAIG, LEIXLIP","Kildare","","€412,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2015","15 Radharc na Heaglais, Derrinturn","Kildare","","€117,180.62","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/01/2015","15 The crescent, St. Wolstans Abbey, Celbridge","Kildare","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2015","157 KILRAINEY, BALRENNET, CARBURY","Kildare","","€222,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2015","18 sunnyhill, kilcullen","Kildare","","€320,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/01/2015","2 TANNERY RD, TANNERY WHARF, RATHANGAN","Kildare","","€138,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2015","23 MONREAD LAWNS, NAAS, KILDARE","Kildare","","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2015","247 Glendale Meadows, Leixlip","Kildare","","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2015","283 River Forest, Leixlip","Kildare","","€322,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2015","34 Ferns Close, Ferns Bridge, Monasterevin","Kildare","","€83,700.44","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"30/01/2015","4 Dun Cuillin, Cutbush, Curragh","Kildare","","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2015","5 THE MEWS, PRIMROSE GATE, CELBRIDGE","Kildare","","€212,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2015","6 Lower The Bleach, Athy","Kildare","","€92,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2015","69 CONEY PARK, ATHY, KILDARE","Kildare","","€84,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2015","7 WILLOW GREEN, PRIMROSE GATE, CELBRIDGE","Kildare","","€277,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2015","70 CONEY PARK, ATHY, KILDARE","Kildare","","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2015","75 WILLOWBROOK LAWNS, CELBRIDGE, KILDARE","Kildare","","€272,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2015","APT 2 ABOVE BDP, MAIN ST, KILCULLEN","Kildare","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2015","BODENSTOWN, SALLINS, CO KILDARE","Kildare","","€371,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2015","Castlemartin House, Kilcullen, Co Kildare","Kildare","","€26,500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2015","CLOGORROW, ATHY, KILDARE","Kildare","","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2015","PUNCHERSGRANGE, MILLTOWN, NEWBRIDGE","Kildare","","€348,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2015","TANKARDSGARDEN, NEWBRIDGE, CO. KILDARE","Kildare","","€460,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/01/2015","TAOIBH COILLE, MARTINSTOWN LANE, BALLYSAX","Kildare","","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2015","15 MANOR COURT, STRAFFAN RD, MAYNOOTH","Kildare","","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2015","6 LOUGHLINSTOWN RD, CELBRIDGE, KILDARE","Kildare","","€490,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2015","6 MORELL MANOR, MONREAD RD, NAAS","Kildare","","€371,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2015","69 RAIL PARK, MAYNOOTH, KILDARE","Kildare","","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2015","9 The Meadows, Newbridge","Kildare","","€171,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2015","HOLLYBROOK, BROADLES, GOLDENFALLS","Kildare","","€227,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2015","11 WOODVIEW, MONASTEREVIN, KILDARE","Kildare","","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2015","2193 HIGHFIELD EST, NEWBRIDGE, KILDARE","Kildare","","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2015","48 CAPELLA COURT, LANGTONS CROSS, NEWBRIDGE","Kildare","","€141,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2015","CANAL WAY, TICKNEVIN, DERRINTURN","Kildare","","€87,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2015","10 Chelmsford Manor, Newtown Road","Kildare","","€330,396.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/02/2015","10 LEINSTER PARK, MAYNOOTH, KILDARE","Kildare","","€625,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2015","3  RYEBRIDGE ROW, THE RYEBRIDGE, KILCOCK","Kildare","","€242,300.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/02/2015","3022 LIFFEY HEIGHTS, BALLYMORE EUSTACE, NAAS","Kildare","","€188,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2015","SLATE RIVER, GRAIGUES, ROBERTSTOWN","Kildare","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2015","110 MONREAD HEIGHTS, NAAS, KILDARE","Kildare","","€132,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2015","133 CHAMBERS PARK, KILCOCK, KILDARE","Kildare","","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2015","15 Distillery Court, Monasterevin","Kildare","","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2015","25 CNOC NA GREINE VIEW, KILCULLEN, KILDARE","Kildare","","€136,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2015","29 Preston Brook, Rathangan","Kildare","","€145,374.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/02/2015","6 CARTON COURT, MAYNOOTH, KILDARE","Kildare","","€277,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2015","63 MOUNTAIN VIEW, NAAS, KILDARE","Kildare","","€191,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2015","7 THE DALE MOYGLARE HALL, MAYNOOTH, KILDARE","Kildare","","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2015","920 LADYCASTLE, K CLUB, STRAFFAN","Kildare","","€600,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2015","TEACH MHUIRE, NAAS RD, NEWBRIDGE","Kildare","","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2015","156 THE MEADOWS, NEWBRIDGE, CO KILDARE","Kildare","","€203,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2015","20 The Willows, Allenwood, Naas","Kildare","","€209,691.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/02/2015","214 CHAMBERS PARK, KILCOCK, KILDARE","Kildare","","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2015","31 ARD BHEARU, COIS BHEARU, MONASTEREVIN RD","Kildare","","€57,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2015","57 Rathbride Abbey, Kildare Town","Kildare","","€224,200.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2015","6 CASTLE VILLAGE WOODS, CELBRIDGE, KILDARE","Kildare","","€243,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2015","Cadamstown, Broadford","Kildare","","€102,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2015","TIPPER, NORTH NAAS, CO KILDARE","Kildare","","€675,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2015","2 The Heath, Liffey Hall, Newbridge","Kildare","","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2015","3 ROCHFORD COURT, BAKERS WALK, KILCOCK","Kildare","","€239,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2015","8 Ryebridge Row, Kilcock","Kildare","","€190,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"09/02/2015","8 THE RISE, GLEN EASTON, LEIXLIP","Kildare","","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2015","14 St. Marys Avenue, Monasterevinb","Kildare","","€128,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2015","1749 PAIRC MUIRE, NEWBRIDGE, KILDARE","Kildare","","€132,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2015","40 The Grove, Moyglare Hall, Maynooth","Kildare","","€242,290.74","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"11/02/2015","100 BEATTY PARK, CELBRIDGE, KILDARE","Kildare","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2015","36 KINGSBRY, MAYNOOTH, CO KILDARE","Kildare","","€260,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/02/2015","7 Corrain Bhearu, Cois Bhearu, Athy","Kildare","","€200,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"12/02/2015","17 BEAUFIELD GARDENS, MAYNOOTH, COUNTY KILDARE","Kildare","","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/02/2015","17 Gleneaston Close, Leixlip, County Kildare","Kildare","","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/02/2015","19 LOUGHBOLLARD, CLANE, CO. KILDARE","Kildare","","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
