Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"15/01/2014","33 WILLOW GROVE, SALLINS, KILDARE","Kildare","","€72,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2014","54 HAZELMERE, NAAS, KILDARE","Kildare","","€116,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2014","APT 3 BLOCK 3, JAMESWELL COURT, NEWBRIDGE","Kildare","","€52,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/01/2014","38 THE BEECHES, NEW ROAD, STRAFFAN","Kildare","","€370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2014","1 MOOREFIELD RD, NEWBRIDGE, KILDARE","Kildare","","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2014","1A MOOREFIELD RD, NEWBRIDGE, KILDARE","Kildare","","€45,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2014","33 PAIRC BHRID, ATHY, CO. KILDARE","Kildare","","€40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2014","41 Pomeroy Park, Rathangan","Kildare","","€112,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2014","87 Alexandra Walk, Abbeyland, Clane","Kildare","","€187,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"17/01/2014","COLLINSTOWN, CARBURY, CO KILDARE","Kildare","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2014","22 PRIORY DR, ST RAPHAELS MANOR, CELBRIDGE","Kildare","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2014","890 BEACONSTOWN, ATHY, KILDARE","Kildare","","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2014","221 MONREAD HEIGHTS, NAAS, KILDARE","Kildare","","€183,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2014","THE BUNGALOW, WALLED GARDEN, CELBRIDGE","Kildare","","€157,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2014","4 ROSEVILLE, NAAS, KILDARE","Kildare","","€199,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/01/2014","6 AShbrook, Easton Road, Leixlip","Kildare","","€125,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"22/01/2014","BALLYTEAGUE KILMEAGUE NAAS, KILDARE","Kildare","","€249,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/01/2014","155  235  236  251  252  254  255, Roseberry Hill, Newbridge","Kildare","","€1,141,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"23/01/2014","246 MORELL DALE, NAAS, CO KILDARE","Kildare","","€206,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2014","19 THE WALK, LIFFEY HALL, NEWBRIDGE","Kildare","","€214,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2014","583 ST MARYS PARK, LEIXLIP, KILDARE","Kildare","","€247,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2014","6 OAKLAWN WEST, LEIXLIP, KILDARE","Kildare","","€232,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2014","Apartments 1-6, Oakville Apartments, Beechmount Court","Kildare","","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2014","BROOK LODGE, MULLACASH NAAS, KILDARE","Kildare","","€795,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/01/2014","CAMELOT, NICHOLASTOWN, KILCULLEN","Kildare","","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2014","29 Castlepark Square, Dunboyne Road, Maynooth","Kildare","","€365,638.76","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/01/2014","6 ABBEY COURT, CLANE, KILDARE","Kildare","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2014","DREHID, CARBURY, KILDARE","Kildare","","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/01/2014","LAHERKEEN, KILDARE, KILDARE","Kildare","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2014","2 BEAUFIELD AVE, MAYNOOTH, KILDARE","Kildare","","€166,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2014","32 MAYNOOTH RD, CELBRIDGE, KILDARE","Kildare","","€50,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"28/01/2014","47 NORTH GLEBE, KILDARE TOWN, KILDARE","Kildare","","€123,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2014","737 Ridercup Village, K Club, Straffan","Kildare","","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/01/2014","NURNEY BOG, NURNEY, CO KILDARE","Kildare","","€56,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2014","26 CAPELLA COURT, LANGTON CROSS, NEWBRIDGE","Kildare","","€103,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/01/2014","42 MOUNT CARMEL, NEWBRIDGE, KILDARE","Kildare","","€65,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"30/01/2014","5 THE STEEPLES, MOYGLARE ABBEY, MAYNOOTH","Kildare","","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2014","14 The Green, Moyglare Hall, Maynooth","Kildare","","€243,678.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"31/01/2014","16 MARINA COURT, ATHY, KILDARE","Kildare","","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2014","20 Rockfield Green, Maynooth","Kildare","","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2014","31 THE GREAT SOUTHERN, NEWBRIDGE, KILDARE","Kildare","","€143,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2014","34 MARINA COURT, ATHY, KILDARE","Kildare","","€64,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2014","44 ASHVILLE, ATHY, KILDARE","Kildare","","€142,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2014","BUTTERSTREAM RD, LOUGHANURE, CLANE","Kildare","","€540,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2014","CLONKEEN, CARBURY, KILDARE","Kildare","","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2014","NA BANRACHAI, TIERMOHAN, DONADEA","Kildare","","€600,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/01/2014","SKEHANA, BALLYLINAN, ATHY","Kildare","","€143,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2014","151 SHINDELLA, RATHANGAN, KILDARE","Kildare","","€52,892.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2014","Green Road, Newbridge","Kildare","","€343,612.33","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/02/2014","12 ESMONDALE, NAAS, CO. KILDARE","Kildare","","€184,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2014","176 THE WALLED GARDENS, CASTLETOWN, CELBRIDGE","Kildare","","€152,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2014","4 The Avenue, Riverside Manor, Kilcullen","Kildare","","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2014","40 EASTON PARK, LEIXLIP, CO. KILDARE","Kildare","","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2014","OLD GRANGE, MONASTEREVIN, CO. KILDARE","Kildare","","€44,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"06/02/2014","110 LAKELANDS, NAAS, KILDARE","Kildare","","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2014","5 STRAFFAN LAWNS, MAYNOOTH","Kildare","","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2014","8 Straffan Place, Straffan Wood, Maynooth","Kildare","","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2014","1 Catlepark View, Maynooth, Co. Kildare","Kildare","","€273,127.74","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/02/2014","12 THE MANOR, YEW TREE SQ, CLANE","Kildare","","€99,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2014","31 THE AVENUE, CASTLETOWN, CELBRIDGE","Kildare","","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2014","41 Crotanstown Grange, Newbridge","Kildare","","€237,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/02/2014","48 THE GROVE, LOUGHBOLLARD, CLANE","Kildare","","€126,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2014","82 GLENDALE MEADOWS, LEIXLIP, KILDARE","Kildare","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2014","Carrighill Lower, Calverstown","Kildare","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/02/2014","ROSEWTOWN, ATHGARVAN, NEWBRIDGE","Kildare","","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2014","12 RUANBEG CLOSE, KILDARE, KILDARE","Kildare","","€67,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2014","2 Castlepark View, Dunboyne Road, Maynooth","Kildare","","€265,198.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/02/2014","24 CARTON SQ, MAYNOOTH, KILDARE","Kildare","","€147,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2014","WALTERSTOWN, NURNEY, CO KILDARE","Kildare","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2014","18 Beatty Grove, Celbridge","Kildare","","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2014","19 THE OAKS, BALLYMANY, NEWBRIDGE","Kildare","","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2014","198 Griffinrath Hall, Maynooth","Kildare","","€149,780.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/02/2014","24 LEINSTER WOOD SOUTH, CARTON DEMESNE, MAYNOOTH","Kildare","","€600,916.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2014","66 CARTON SQ, MAYNOOTH, KILDARE","Kildare","","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2014","Graces, The Square, Ballymore-Eustace","Kildare","","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2014","ROBINS GLENN, THE COTT, CLANE","Kildare","","€122,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/02/2014","145 Moorefield Park, Newbridge","Kildare","","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/02/2014","31 Rathcurragh, Green Road, Newbridge","Kildare","","€142,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/02/2014","46 HARTWELL GREEN, KILL, KILDARE","Kildare","","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/02/2014","12 BRIDGEVIEW GARDENS, DUN BRINN, ATHY","Kildare","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/02/2014","2 BODENSTOWN, CLANE ROAD, SALLINS","Kildare","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/02/2014","3 Templewood, Carton Demesne, Maynooth","Kildare","","€342,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"13/02/2014","93 CARTON COURT, MAYNOOTH, KILDARE","Kildare","","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/02/2014","Donbore, Caragh, Naas","Kildare","","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/02/2014","GRANGE LODGE, MAGANEY, ATHY","Kildare","","€387,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2014","1 THE CRESCENT, STRAFFAN WOOD, MAYNOOTH","Kildare","","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2014","1654 Pairc Mhuire, Newbridge","Kildare","","€73,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2014","3 NEW ABBEY, CASTLEMARTIN LODGE, KILCULLEN","Kildare","","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2014","3 & 4 BALLYMANY PARK, NEWBRIDGE, KILDARE","Kildare","W12Y653","€600,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2014","6 LERR VIEW ABBEYLANDS, BARNHILL, CASTLEDERMOT","Kildare","","€152,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2014","CURLEW WAY, DRIMSREE, RATHANGAN","Kildare","","€154,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2014","INCH, ATHY, CO KILDARE","Kildare","","€78,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2014","St. Goretti, Blackrath, Curragh","Kildare","","€218,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/02/2014","WOODSIDE, NEWLANDS, NAAS","Kildare","","€313,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/02/2014","1 Green Road, Newbridge","Kildare","","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2014","101 BEATTY GROVE, CELBRIDGE, CO KILDARE","Kildare","","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2014","12 ROCHFORD CLOSE, BRANGANSTOWN, KILCOCK","Kildare","","€164,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2014","16 RAMBLERS COURT, FRANCIS ST, NEWBRIDGE","Kildare","","€27,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/02/2014","4 Castlepark View, Dunboyne Road, Maynooth","Kildare","","€255,506.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"18/02/2014","Moatfield, Athy","Kildare","","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2014","160 THE GROVE, CELBRIDGE, KILDARE","Kildare","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2014","LONGWOOD HOUSE, LULLYMORE, RATHANGAN","Kildare","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2014","NO 27 THE GRANGE, NEWBRIDGE, CO KILDARE","Kildare","","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2014","53 Block D, Louisa Park, Leixlip","Kildare","","€117,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/02/2014","68 RAIL PARK, MAYNOOTH, KILDARE","Kildare","","€239,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2014","12 WHITETHORN ATHGARVAN, KILDARE","Kildare","","€203,303.96","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"21/02/2014","26 Castlepark Square, Maynooth","Kildare","","€362,555.06","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/02/2014","29 OLD HARBOURMASTER HOUSE, BELL HARBOUR, MONASTEREVAN","Kildare","","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2014","48 MILLBANK, SALLINS, KILDARE","Kildare","","€168,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2014","63 DARA COURT, CELBRIDGE, KILDARE","Kildare","","€168,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2014","64 Preston Brook, Rathangan, CO. KILDARE.","Kildare","","€135,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"21/02/2014","76 THE WOODLANDS, CASTLETOWN, CELBRIDGE","Kildare","","€157,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2014","APT 4 BLOCK 2, COLLEGE FARM RISE, NEWBRIDGE","Kildare","","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/02/2014","179 Griffinrath Hall, Maynooth, Co. Kildare","Kildare","","€149,779.73","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/02/2014","99 Leinster Wood, Carton Demesne, Maynooth","Kildare","","€450,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/02/2014","15 HILLCREST, BALLYMORE EUSTACE, KILDARE","Kildare","","€18,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"25/02/2014","21 Alexandra Manor, Abbeylands, Clane","Kildare","","€281,938.33","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/02/2014","OAK LODGE STUD, NAAS, KILDARE","Kildare","","€238,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/02/2014","2 ROSCONNELL AVE, NEWBRIDGE, KILDARE","Kildare","","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/02/2014","21 GRIFFINRATH MANOR, CELBRIDGE ROAD, MAYNOOTH","Kildare","","€431,717.86","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"26/02/2014","22 GREAT SOUTHERN, NEWBRIDGE, KILDARE","Kildare","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/02/2014","4 Chestnut Hill, Blessington Road, Naas","Kildare","","€630,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/02/2014","9 THE AVENUE, OLDBRIDGE, OBERSTOWN NAAS","Kildare","","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/02/2014","98 Beech Park, Leixlip","Kildare","","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2014","19 THE AVENUE, ABBEYLANDS, CLANE","Kildare","","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2014","21 RIVER VIEW, DUN BRINN, ATHY","Kildare","","€74,100.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2014","28 THE LAWNS, MOYGLARE ABBEY, MAYNOOTH","Kildare","","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2014","48 Straffan Gate, Straffan","Kildare","","€280,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/02/2014","5 Castlepark View, Dunboyne Road, Maynooth","Kildare","","€255,507.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"28/02/2014","30 ALEXANDRA PARK, CLANE, KILDARE","Kildare","","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2014","4 Whitethorn Avenue, Athgarvan","Kildare","","€180,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"28/02/2014","6 WOODLANDS PARK, COOLERAGH, COILL DUBH","Kildare","","€132,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2014","673 RIVER FOREST, LEIXLIP, KILDARE","Kildare","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2014","714 RYDER CUP VILLAGE, STRAFFAN, KILDARE","Kildare","","€212,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2014","8 RUANBEG PLACE, RUANBEG MANOR, KILDARE TOWN","Kildare","","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2014","Inisfree, Dublin Road, Kildare Town","Kildare","","€160,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"28/02/2014","RATHASKER RD, NAAS, KILDARE","Kildare","","€227,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/03/2014","14 ARD EVAN GROVE, MONASTEREVIN, KILDARE","Kildare","","€122,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/03/2014","305 CASTLETOWN, LEIXLIP, KILDARE","Kildare","","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/03/2014","4 The Grove, Earls Court, Kill","Kildare","","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/03/2014","44 MOUNT CARMEL, NEWBRIDGE, KILDARE","Kildare","","€172,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/03/2014","70 Rathcurragh, Newbridge","Kildare","","€141,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/03/2014","HAWTHORN COTTAGE, SPRATSTOWN, BALLYTORE","Kildare","","€171,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2014","1 BROADLEAS, BALLYMORE EUSTACE, NAAS","Kildare","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2014","15 The Green, Moyglare Hall, Maynooth","Kildare","","€264,317.18","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"04/03/2014","16 The Lawns, Moyglare Hall  Moyglare Road, Maynooth","Kildare","","€215,859.03","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/03/2014","2501 CONROY PARK, KILCULLEN, KILDARE","Kildare","","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2014","27 Castlepark Square, Dunboyne Road, Maynooth","Kildare","","€363,876.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/03/2014","80 THE WOODLANDS, CASTLETOWN, CELBRIDGE","Kildare","","€157,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2014","NO 1 CASTLESIZE, SALLINS, CO KILDARE","Kildare","","€49,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2014","27 THE BEECHES, STRAFFAN, CO KILDARE","Kildare","","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2014","36 OAK GLADE, NAAS, KILDARE","Kildare","","€243,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/03/2014","10 DARA COURT, CELBRIDGE, KILDARE","Kildare","","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/03/2014","227 CRODAUN FOREST PARK, CELBRIDGE, CO KILDARE","Kildare","","€165,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/03/2014","58 Newbury Park, Derrinturn","Kildare","","€116,960.35","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"06/03/2014","6 THE CLOSE, MOYGLARE HALL, MAYNOOTH","Kildare","","€177,973.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/03/2014","1 MILLBRIDGE AVE, MILL LANE, NAAS","Kildare","","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2014","1019 AVONDALE, LEIXLIP, KILDARE","Kildare","","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2014","14 The Park, Moyglare Hall, Maynooth","Kildare","","€315,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"07/03/2014","199 Oldbride Station, Osberstown, Naas","Kildare","","€180,616.74","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"07/03/2014","22 Kilbelin Abbey, Walshestown, Newbridge","Kildare","","€215,859.02","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/03/2014","2454 Maynooth Road, Prosperous Road, Clane","Kildare","","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2014","36 KILLYBEGS MANOR, PROSPEROUS, KILDARE","Kildare","","€228,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2014","5 THORNHILL COURT, MAYNOOTH RD, CELBRIDGE","Kildare","","€109,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2014","64 THE ELMS, NEWBRIDGE, KILDARE","Kildare","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/03/2014","66 Leinster Wood, Carton Demense, Maynooth","Kildare","","€544,493.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"07/03/2014","7 Ard na Laoi, Naas","Kildare","","€272,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/03/2014","APT 58 BLOCK D, LOUISA PARK, LEIXLIP","Kildare","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/03/2014","113 ELTON COURT, LEIXLIP, KILDARE","Kildare","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/03/2014","17 GLEN EASTON PARK, LEIXLIP, KILDARE","Kildare","","€485,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/03/2014","5 LEINSTER WOOD, CARTON, MAYNOOTH","Kildare","","€750,000.00","No","No","Second-Hand Dwelling house /Apartment",""
